season,away_team,away_score,home_team,home_score,div_game,away_summary,home_summary
2019,jax,27.0,car,34.0,0,jax_27.0,car_34.0
2019,ari,26.0,cin,23.0,0,ari_26.0,cin_23.0
2019,atl,32.0,hou,53.0,0,atl_32.0,hou_53.0
2019,tb,24.0,no,31.0,1,tb_24.0,no_31.0
2019,min,28.0,nyg,10.0,0,min_28.0,nyg_10.0
2019,chi,21.0,oak,24.0,0,chi_21.0,oak_24.0
2019,nyj,6.0,phi,31.0,0,nyj_6.0,phi_31.0
2019,bal,26.0,pit,23.0,1,bal_26.0,pit_23.0
2019,buf,14.0,ten,7.0,0,buf_14.0,ten_7.0
2019,ne,33.0,was,7.0,0,ne_33.0,was_7.0
2019,den,20.0,lac,13.0,1,den_20.0,lac_13.0
2019,gb,34.0,dal,24.0,0,gb_34.0,dal_24.0
2019,ind,19.0,kc,13.0,0,ind_19.0,kc_13.0
2019,cle,3.0,sf,31.0,0,cle_3.0,sf_31.0
2019,nyg,14.0,ne,35.0,0,nyg_14.0,ne_35.0
2019,car,37.0,tb,26.0,1,car_37.0,tb_26.0
2019,cin,17.0,bal,23.0,1,cin_17.0,bal_23.0
2019,sea,32.0,cle,28.0,0,sea_32.0,cle_28.0
2019,no,13.0,jax,6.0,0,no_13.0,jax_6.0
2019,hou,31.0,kc,24.0,0,hou_31.0,kc_24.0
2019,was,17.0,mia,16.0,0,was_17.0,mia_16.0
2019,phi,20.0,min,38.0,0,phi_20.0,min_38.0
2019,atl,33.0,ari,34.0,0,atl_33.0,ari_34.0
2019,sf,20.0,la,7.0,1,sf_20.0,la_7.0
2019,ten,0.0,den,16.0,0,ten_0.0,den_16.0
2019,dal,22.0,nyj,24.0,0,dal_22.0,nyj_24.0
2019,pit,24.0,lac,17.0,0,pit_24.0,lac_17.0
2019,det,22.0,gb,23.0,1,det_22.0,gb_23.0
2019,kc,30.0,den,6.0,1,kc_30.0,den_6.0
2019,la,37.0,atl,10.0,0,la_37.0,atl_10.0
2019,mia,21.0,buf,31.0,1,mia_21.0,buf_31.0
2019,jax,27.0,cin,17.0,0,jax_27.0,cin_17.0
2019,min,42.0,det,30.0,1,min_42.0,det_30.0
2019,oak,24.0,gb,42.0,0,oak_24.0,gb_42.0
2019,hou,23.0,ind,30.0,1,hou_23.0,ind_30.0
2019,ari,27.0,nyg,21.0,0,ari_27.0,nyg_21.0
2019,sf,9.0,was,0.0,0,sf_9.0,was_0.0
2019,lac,20.0,ten,23.0,0,lac_20.0,ten_23.0
2019,no,36.0,chi,25.0,0,no_36.0,chi_25.0
2019,bal,30.0,sea,16.0,0,bal_30.0,sea_16.0
2019,phi,10.0,dal,37.0,1,phi_10.0,dal_37.0
2019,ne,33.0,nyj,0.0,1,ne_33.0,nyj_0.0
2019,was,9.0,min,19.0,0,was_9.0,min_19.0
2019,sea,27.0,atl,20.0,0,sea_27.0,atl_20.0
2019,phi,31.0,buf,13.0,0,phi_31.0,buf_13.0
2019,lac,17.0,chi,16.0,0,lac_17.0,chi_16.0
2019,nyg,26.0,det,31.0,0,nyg_26.0,det_31.0
2019,den,13.0,ind,15.0,0,den_13.0,ind_15.0
2019,nyj,15.0,jax,29.0,0,nyj_15.0,jax_29.0
2019,cin,10.0,la,24.0,0,cin_10.0,la_24.0
2019,ari,9.0,no,31.0,0,ari_9.0,no_31.0
2019,tb,23.0,ten,27.0,0,tb_23.0,ten_27.0
2019,car,13.0,sf,51.0,0,car_13.0,sf_51.0
2019,oak,24.0,hou,27.0,0,oak_24.0,hou_27.0
2019,cle,13.0,ne,27.0,0,cle_13.0,ne_27.0
2019,gb,31.0,kc,24.0,0,gb_31.0,kc_24.0
2019,mia,14.0,pit,27.0,0,mia_14.0,pit_27.0
2019,sf,28.0,ari,25.0,1,sf_28.0,ari_25.0
2019,hou,26.0,jax,3.0,1,hou_26.0,jax_3.0
2019,was,9.0,buf,24.0,0,was_9.0,buf_24.0
2019,ten,20.0,car,30.0,0,ten_20.0,car_30.0
2019,min,23.0,kc,26.0,0,min_23.0,kc_26.0
2019,nyj,18.0,mia,26.0,1,nyj_18.0,mia_26.0
2019,chi,14.0,phi,22.0,0,chi_14.0,phi_22.0
2019,ind,24.0,pit,26.0,0,ind_24.0,pit_26.0
2019,det,24.0,oak,31.0,0,det_24.0,oak_31.0
2019,tb,34.0,sea,40.0,0,tb_34.0,sea_40.0
2019,cle,19.0,den,24.0,0,cle_19.0,den_24.0
2019,gb,11.0,lac,26.0,0,gb_11.0,lac_26.0
2019,ne,20.0,bal,37.0,0,ne_20.0,bal_37.0
2019,dal,37.0,nyg,18.0,1,dal_37.0,nyg_18.0
2019,lac,24.0,oak,26.0,1,lac_24.0,oak_26.0
2019,det,13.0,chi,20.0,1,det_13.0,chi_20.0
2019,bal,49.0,cin,13.0,1,bal_49.0,cin_13.0
2019,buf,16.0,cle,19.0,0,buf_16.0,cle_19.0
2019,atl,26.0,no,9.0,1,atl_26.0,no_9.0
2019,nyg,27.0,nyj,34.0,0,nyg_27.0,nyj_34.0
2019,ari,27.0,tb,30.0,0,ari_27.0,tb_30.0
2019,kc,32.0,ten,35.0,0,kc_32.0,ten_35.0
2019,mia,16.0,ind,12.0,0,mia_16.0,ind_12.0
2019,car,16.0,gb,24.0,0,car_16.0,gb_24.0
2019,la,12.0,pit,17.0,0,la_12.0,pit_17.0
2019,min,28.0,dal,24.0,0,min_28.0,dal_24.0
2019,sea,27.0,sf,24.0,1,sea_27.0,sf_24.0
2019,pit,7.0,cle,21.0,1,pit_7.0,cle_21.0
2019,hou,7.0,bal,41.0,0,hou_7.0,bal_41.0
2019,atl,29.0,car,3.0,1,atl_29.0,car_3.0
2019,dal,35.0,det,27.0,0,dal_35.0,det_27.0
2019,jax,13.0,ind,33.0,1,jax_13.0,ind_33.0
2019,buf,37.0,mia,20.0,1,buf_37.0,mia_20.0
2019,den,23.0,min,27.0,0,den_23.0,min_27.0
2019,no,34.0,tb,17.0,1,no_34.0,tb_17.0
2019,nyj,34.0,was,17.0,0,nyj_34.0,was_17.0
2019,ari,26.0,sf,36.0,1,ari_26.0,sf_36.0
2019,cin,10.0,oak,17.0,0,cin_10.0,oak_17.0
2019,ne,17.0,phi,10.0,0,ne_17.0,phi_10.0
2019,chi,7.0,la,17.0,0,chi_7.0,la_17.0
2019,kc,24.0,lac,17.0,1,kc_24.0,lac_17.0
2019,ind,17.0,hou,20.0,1,ind_17.0,hou_20.0
2019,tb,35.0,atl,22.0,1,tb_35.0,atl_22.0
2019,den,3.0,buf,20.0,0,den_3.0,buf_20.0
2019,nyg,14.0,chi,19.0,0,nyg_14.0,chi_19.0
2019,pit,16.0,cin,10.0,1,pit_16.0,cin_10.0
2019,mia,24.0,cle,41.0,0,mia_24.0,cle_41.0
2019,car,31.0,no,34.0,1,car_31.0,no_34.0
2019,oak,3.0,nyj,34.0,0,oak_3.0,nyj_34.0
2019,sea,17.0,phi,9.0,0,sea_17.0,phi_9.0
2019,det,16.0,was,19.0,0,det_16.0,was_19.0
2019,jax,20.0,ten,42.0,1,jax_20.0,ten_42.0
2019,dal,9.0,ne,13.0,0,dal_9.0,ne_13.0
2019,gb,8.0,sf,37.0,0,gb_8.0,sf_37.0
2019,bal,45.0,la,6.0,0,bal_45.0,la_6.0
2019,chi,24.0,det,20.0,1,chi_24.0,det_20.0
2019,buf,26.0,dal,15.0,0,buf_26.0,dal_15.0
2019,no,26.0,atl,18.0,1,no_26.0,atl_18.0
2019,sf,17.0,bal,20.0,0,sf_17.0,bal_20.0
2019,was,29.0,car,21.0,0,was_29.0,car_21.0
2019,nyj,6.0,cin,22.0,0,nyj_6.0,cin_22.0
2019,ten,31.0,ind,17.0,1,ten_31.0,ind_17.0
2019,tb,28.0,jax,11.0,0,tb_28.0,jax_11.0
2019,phi,31.0,mia,37.0,0,phi_31.0,mia_37.0
2019,gb,31.0,nyg,13.0,0,gb_31.0,nyg_13.0
2019,cle,13.0,pit,20.0,1,cle_13.0,pit_20.0
2019,la,34.0,ari,7.0,1,la_34.0,ari_7.0
2019,lac,20.0,den,23.0,1,lac_20.0,den_23.0
2019,oak,9.0,kc,40.0,1,oak_9.0,kc_40.0
2019,ne,22.0,hou,28.0,0,ne_22.0,hou_28.0
2019,min,30.0,sea,37.0,0,min_30.0,sea_37.0
2019,dal,24.0,chi,31.0,0,dal_24.0,chi_31.0
2019,car,20.0,atl,40.0,1,car_20.0,atl_40.0
2019,bal,24.0,buf,17.0,0,bal_24.0,buf_17.0
2019,cin,19.0,cle,27.0,1,cin_19.0,cle_27.0
2019,was,15.0,gb,20.0,0,was_15.0,gb_20.0
2019,den,38.0,hou,24.0,0,den_38.0,hou_24.0
2019,det,7.0,min,20.0,1,det_7.0,min_20.0
2019,sf,48.0,no,46.0,0,sf_48.0,no_46.0
2019,mia,21.0,nyj,22.0,1,mia_21.0,nyj_22.0
2019,ind,35.0,tb,38.0,0,ind_35.0,tb_38.0
2019,lac,45.0,jax,10.0,0,lac_45.0,jax_10.0
2019,pit,23.0,ari,17.0,0,pit_23.0,ari_17.0
2019,kc,23.0,ne,16.0,0,kc_23.0,ne_16.0
2019,ten,42.0,oak,21.0,0,ten_42.0,oak_21.0
2019,sea,12.0,la,28.0,1,sea_12.0,la_28.0
2019,nyg,17.0,phi,23.0,1,nyg_17.0,phi_23.0
2019,nyj,21.0,bal,42.0,0,nyj_21.0,bal_42.0
2019,sea,30.0,car,24.0,0,sea_30.0,car_24.0
2019,ne,34.0,cin,13.0,0,ne_34.0,cin_13.0
2019,tb,38.0,det,17.0,0,tb_38.0,det_17.0
2019,chi,13.0,gb,21.0,1,chi_13.0,gb_21.0
2019,den,3.0,kc,23.0,1,den_3.0,kc_23.0
2019,mia,20.0,nyg,36.0,0,mia_20.0,nyg_36.0
2019,hou,24.0,ten,21.0,1,hou_24.0,ten_21.0
2019,phi,37.0,was,27.0,1,phi_37.0,was_27.0
2019,cle,24.0,ari,38.0,0,cle_24.0,ari_38.0
2019,min,39.0,lac,10.0,0,min_39.0,lac_10.0
2019,jax,20.0,oak,16.0,0,jax_20.0,oak_16.0
2019,la,21.0,dal,44.0,0,la_21.0,dal_44.0
2019,atl,29.0,sf,22.0,0,atl_29.0,sf_22.0
2019,buf,17.0,pit,10.0,0,buf_17.0,pit_10.0
2019,ind,7.0,no,34.0,0,ind_7.0,no_34.0
2019,hou,23.0,tb,20.0,0,hou_23.0,tb_20.0
2019,buf,17.0,ne,24.0,1,buf_17.0,ne_24.0
2019,la,31.0,sf,34.0,1,la_31.0,sf_34.0
2019,jax,12.0,atl,24.0,0,jax_12.0,atl_24.0
2019,bal,31.0,cle,15.0,1,bal_31.0,cle_15.0
2019,car,6.0,ind,38.0,0,car_6.0,ind_38.0
2019,cin,35.0,mia,38.0,0,cin_35.0,mia_38.0
2019,pit,10.0,nyj,16.0,0,pit_10.0,nyj_16.0
2019,no,38.0,ten,28.0,0,no_38.0,ten_28.0
2019,nyg,41.0,was,35.0,1,nyg_41.0,was_35.0
2019,det,17.0,den,27.0,0,det_17.0,den_27.0
2019,oak,24.0,lac,17.0,1,oak_24.0,lac_17.0
2019,dal,9.0,phi,17.0,1,dal_9.0,phi_17.0
2019,ari,27.0,sea,13.0,1,ari_27.0,sea_13.0
2019,kc,26.0,chi,3.0,0,kc_26.0,chi_3.0
2019,gb,23.0,min,10.0,1,gb_23.0,min_10.0
2019,nyj,13.0,buf,6.0,1,nyj_13.0,buf_6.0
2019,no,42.0,car,10.0,1,no_42.0,car_10.0
2019,cle,23.0,cin,33.0,1,cle_23.0,cin_33.0
2019,gb,23.0,det,20.0,1,gb_23.0,det_20.0
2019,lac,21.0,kc,31.0,1,lac_21.0,kc_31.0
2019,chi,21.0,min,19.0,1,chi_21.0,min_19.0
2019,mia,27.0,ne,24.0,1,mia_27.0,ne_24.0
2019,atl,28.0,tb,22.0,1,atl_28.0,tb_22.0
2019,pit,10.0,bal,28.0,1,pit_10.0,bal_28.0
2019,was,16.0,dal,47.0,1,was_16.0,dal_47.0
2019,oak,15.0,den,16.0,1,oak_15.0,den_16.0
2019,ten,35.0,hou,14.0,1,ten_35.0,hou_14.0
2019,ind,20.0,jax,38.0,1,ind_20.0,jax_38.0
2019,ari,24.0,la,31.0,1,ari_24.0,la_31.0
2019,phi,34.0,nyg,17.0,1,phi_34.0,nyg_17.0
2019,sf,26.0,sea,21.0,1,sf_26.0,sea_21.0
2020,hou,20.0,kc,34.0,0,hou_20.0,kc_34.0
2020,sea,38.0,atl,25.0,0,sea_38.0,atl_25.0
2020,cle,6.0,bal,38.0,1,cle_6.0,bal_38.0
2020,nyj,17.0,buf,27.0,1,nyj_17.0,buf_27.0
2020,lv,34.0,car,30.0,0,lv_34.0,car_30.0
2020,chi,27.0,det,23.0,1,chi_27.0,det_23.0
2020,ind,20.0,jax,27.0,1,ind_20.0,jax_27.0
2020,gb,43.0,min,34.0,1,gb_43.0,min_34.0
2020,mia,11.0,ne,21.0,1,mia_11.0,ne_21.0
2020,phi,17.0,was,27.0,1,phi_17.0,was_27.0
2020,lac,16.0,cin,13.0,0,lac_16.0,cin_13.0
2020,tb,23.0,no,34.0,1,tb_23.0,no_34.0
2020,ari,24.0,sf,20.0,1,ari_24.0,sf_20.0
2020,dal,17.0,la,20.0,0,dal_17.0,la_20.0
2020,pit,26.0,nyg,16.0,0,pit_26.0,nyg_16.0
2020,ten,16.0,den,14.0,0,ten_16.0,den_14.0
2020,cin,30.0,cle,35.0,1,cin_30.0,cle_35.0
2020,nyg,13.0,chi,17.0,0,nyg_13.0,chi_17.0
2020,atl,39.0,dal,40.0,0,atl_39.0,dal_40.0
2020,det,21.0,gb,42.0,1,det_21.0,gb_42.0
2020,min,11.0,ind,28.0,0,min_11.0,ind_28.0
2020,buf,31.0,mia,28.0,1,buf_31.0,mia_28.0
2020,sf,31.0,nyj,13.0,0,sf_31.0,nyj_13.0
2020,la,37.0,phi,19.0,0,la_37.0,phi_19.0
2020,den,21.0,pit,26.0,0,den_21.0,pit_26.0
2020,car,17.0,tb,31.0,1,car_17.0,tb_31.0
2020,jax,30.0,ten,33.0,1,jax_30.0,ten_33.0
2020,was,15.0,ari,30.0,0,was_15.0,ari_30.0
2020,bal,33.0,hou,16.0,0,bal_33.0,hou_16.0
2020,kc,23.0,lac,20.0,1,kc_23.0,lac_20.0
2020,ne,30.0,sea,35.0,0,ne_30.0,sea_35.0
2020,no,24.0,lv,34.0,0,no_24.0,lv_34.0
2020,mia,31.0,jax,13.0,0,mia_31.0,jax_13.0
2020,chi,30.0,atl,26.0,0,chi_30.0,atl_26.0
2020,la,32.0,buf,35.0,0,la_32.0,buf_35.0
2020,was,20.0,cle,34.0,0,was_20.0,cle_34.0
2020,ten,31.0,min,30.0,0,ten_31.0,min_30.0
2020,lv,20.0,ne,36.0,0,lv_20.0,ne_36.0
2020,sf,36.0,nyg,9.0,0,sf_36.0,nyg_9.0
2020,cin,23.0,phi,23.0,0,cin_23.0,phi_23.0
2020,hou,21.0,pit,28.0,0,hou_21.0,pit_28.0
2020,nyj,7.0,ind,36.0,0,nyj_7.0,ind_36.0
2020,car,21.0,lac,16.0,0,car_21.0,lac_16.0
2020,det,26.0,ari,23.0,0,det_26.0,ari_23.0
2020,tb,28.0,den,10.0,0,tb_28.0,den_10.0
2020,dal,31.0,sea,38.0,0,dal_31.0,sea_38.0
2020,gb,37.0,no,30.0,0,gb_37.0,no_30.0
2020,kc,34.0,bal,20.0,0,kc_34.0,bal_20.0
2020,den,37.0,nyj,28.0,0,den_37.0,nyj_28.0
2020,ari,21.0,car,31.0,0,ari_21.0,car_31.0
2020,jax,25.0,cin,33.0,0,jax_25.0,cin_33.0
2020,cle,49.0,dal,38.0,0,cle_49.0,dal_38.0
2020,no,35.0,det,29.0,0,no_35.0,det_29.0
2020,min,31.0,hou,23.0,0,min_31.0,hou_23.0
2020,sea,31.0,mia,23.0,0,sea_31.0,mia_23.0
2020,lac,31.0,tb,38.0,0,lac_31.0,tb_38.0
2020,bal,31.0,was,17.0,0,bal_31.0,was_17.0
2020,nyg,9.0,la,17.0,0,nyg_9.0,la_17.0
2020,ind,19.0,chi,11.0,0,ind_19.0,chi_11.0
2020,buf,30.0,lv,23.0,0,buf_30.0,lv_23.0
2020,phi,25.0,sf,20.0,0,phi_25.0,sf_20.0
2020,ne,10.0,kc,26.0,0,ne_10.0,kc_26.0
2020,atl,16.0,gb,30.0,0,atl_16.0,gb_30.0
2020,tb,19.0,chi,20.0,0,tb_19.0,chi_20.0
2020,car,23.0,atl,16.0,1,car_23.0,atl_16.0
2020,cin,3.0,bal,27.0,1,cin_3.0,bal_27.0
2020,jax,14.0,hou,30.0,1,jax_14.0,hou_30.0
2020,lv,40.0,kc,32.0,1,lv_40.0,kc_32.0
2020,ari,30.0,nyj,10.0,0,ari_30.0,nyj_10.0
2020,phi,29.0,pit,38.0,0,phi_29.0,pit_38.0
2020,la,30.0,was,10.0,0,la_30.0,was_10.0
2020,mia,43.0,sf,17.0,0,mia_43.0,sf_17.0
2020,ind,23.0,cle,32.0,0,ind_23.0,cle_32.0
2020,nyg,34.0,dal,37.0,1,nyg_34.0,dal_37.0
2020,min,26.0,sea,27.0,0,min_26.0,sea_27.0
2020,lac,27.0,no,30.0,0,lac_27.0,no_30.0
2020,buf,16.0,ten,42.0,0,buf_16.0,ten_42.0
2020,chi,23.0,car,16.0,0,chi_23.0,car_16.0
2020,cin,27.0,ind,31.0,0,cin_27.0,ind_31.0
2020,det,34.0,jax,16.0,0,det_34.0,jax_16.0
2020,atl,40.0,min,23.0,0,atl_40.0,min_23.0
2020,den,18.0,ne,12.0,0,den_18.0,ne_12.0
2020,was,19.0,nyg,20.0,1,was_19.0,nyg_20.0
2020,bal,30.0,phi,28.0,0,bal_30.0,phi_28.0
2020,cle,7.0,pit,38.0,1,cle_7.0,pit_38.0
2020,hou,36.0,ten,42.0,1,hou_36.0,ten_42.0
2020,nyj,0.0,mia,24.0,1,nyj_0.0,mia_24.0
2020,gb,10.0,tb,38.0,0,gb_10.0,tb_38.0
2020,la,16.0,sf,24.0,1,la_16.0,sf_24.0
2020,kc,26.0,buf,17.0,0,kc_26.0,buf_17.0
2020,ari,38.0,dal,10.0,0,ari_38.0,dal_10.0
2020,nyg,21.0,phi,22.0,1,nyg_21.0,phi_22.0
2020,det,23.0,atl,22.0,0,det_23.0,atl_22.0
2020,cle,37.0,cin,34.0,1,cle_37.0,cin_34.0
2020,gb,35.0,hou,20.0,0,gb_35.0,hou_20.0
2020,car,24.0,no,27.0,1,car_24.0,no_27.0
2020,buf,18.0,nyj,10.0,1,buf_18.0,nyj_10.0
2020,pit,27.0,ten,24.0,0,pit_27.0,ten_24.0
2020,dal,3.0,was,25.0,1,dal_3.0,was_25.0
2020,tb,45.0,lv,20.0,0,tb_45.0,lv_20.0
2020,kc,43.0,den,16.0,1,kc_43.0,den_16.0
2020,jax,29.0,lac,39.0,0,jax_29.0,lac_39.0
2020,sf,33.0,ne,6.0,0,sf_33.0,ne_6.0
2020,sea,34.0,ari,37.0,1,sea_34.0,ari_37.0
2020,chi,10.0,la,24.0,0,chi_10.0,la_24.0
2020,atl,25.0,car,17.0,1,atl_25.0,car_17.0
2020,pit,28.0,bal,24.0,1,pit_28.0,bal_24.0
2020,ne,21.0,buf,24.0,1,ne_21.0,buf_24.0
2020,ten,20.0,cin,31.0,0,ten_20.0,cin_31.0
2020,lv,16.0,cle,6.0,0,lv_16.0,cle_6.0
2020,ind,41.0,det,21.0,0,ind_41.0,det_21.0
2020,min,28.0,gb,22.0,1,min_28.0,gb_22.0
2020,nyj,9.0,kc,35.0,0,nyj_9.0,kc_35.0
2020,la,17.0,mia,28.0,0,la_17.0,mia_28.0
2020,lac,30.0,den,31.0,1,lac_30.0,den_31.0
2020,no,26.0,chi,23.0,0,no_26.0,chi_23.0
2020,sf,27.0,sea,37.0,1,sf_27.0,sea_37.0
2020,dal,9.0,phi,23.0,1,dal_9.0,phi_23.0
2020,tb,25.0,nyg,23.0,0,tb_25.0,nyg_23.0
2020,gb,34.0,sf,17.0,0,gb_34.0,sf_17.0
2020,den,27.0,atl,34.0,0,den_27.0,atl_34.0
2020,sea,34.0,buf,44.0,0,sea_34.0,buf_44.0
2020,bal,24.0,ind,10.0,0,bal_24.0,ind_10.0
2020,hou,27.0,jax,25.0,1,hou_27.0,jax_25.0
2020,car,31.0,kc,33.0,0,car_31.0,kc_33.0
2020,det,20.0,min,34.0,1,det_20.0,min_34.0
2020,chi,17.0,ten,24.0,0,chi_17.0,ten_24.0
2020,nyg,23.0,was,20.0,1,nyg_23.0,was_20.0
2020,lv,31.0,lac,26.0,1,lv_31.0,lac_26.0
2020,mia,34.0,ari,31.0,0,mia_34.0,ari_31.0
2020,pit,24.0,dal,19.0,0,pit_24.0,dal_19.0
2020,no,38.0,tb,3.0,1,no_38.0,tb_3.0
2020,ne,30.0,nyj,27.0,1,ne_30.0,nyj_27.0
2020,ind,34.0,ten,17.0,1,ind_34.0,ten_17.0
2020,tb,46.0,car,23.0,1,tb_46.0,car_23.0
2020,hou,7.0,cle,10.0,0,hou_7.0,cle_10.0
2020,was,27.0,det,30.0,0,was_27.0,det_30.0
2020,jax,20.0,gb,24.0,0,jax_20.0,gb_24.0
2020,phi,17.0,nyg,27.0,1,phi_17.0,nyg_27.0
2020,buf,30.0,ari,32.0,0,buf_30.0,ari_32.0
2020,den,12.0,lv,37.0,1,den_12.0,lv_37.0
2020,lac,21.0,mia,29.0,0,lac_21.0,mia_29.0
2020,sea,16.0,la,23.0,1,sea_16.0,la_23.0
2020,sf,13.0,no,27.0,0,sf_13.0,no_27.0
2020,cin,10.0,pit,36.0,1,cin_10.0,pit_36.0
2020,bal,17.0,ne,23.0,0,bal_17.0,ne_23.0
2020,min,19.0,chi,13.0,1,min_19.0,chi_13.0
2020,ari,21.0,sea,28.0,1,ari_21.0,sea_28.0
2020,ten,30.0,bal,24.0,0,ten_30.0,bal_24.0
2020,det,0.0,car,20.0,0,det_0.0,car_20.0
2020,phi,17.0,cle,22.0,0,phi_17.0,cle_22.0
2020,ne,20.0,hou,27.0,0,ne_20.0,hou_27.0
2020,pit,27.0,jax,3.0,0,pit_27.0,jax_3.0
2020,atl,9.0,no,24.0,1,atl_9.0,no_24.0
2020,cin,9.0,was,20.0,0,cin_9.0,was_20.0
2020,mia,13.0,den,20.0,0,mia_13.0,den_20.0
2020,nyj,28.0,lac,34.0,0,nyj_28.0,lac_34.0
2020,gb,31.0,ind,34.0,0,gb_31.0,ind_34.0
2020,dal,31.0,min,28.0,0,dal_31.0,min_28.0
2020,kc,35.0,lv,31.0,1,kc_35.0,lv_31.0
2020,la,27.0,tb,24.0,0,la_27.0,tb_24.0
2020,hou,41.0,det,25.0,0,hou_41.0,det_25.0
2020,was,41.0,dal,16.0,1,was_41.0,dal_16.0
2020,lv,6.0,atl,43.0,0,lv_6.0,atl_43.0
2020,lac,17.0,buf,27.0,0,lac_17.0,buf_27.0
2020,nyg,19.0,cin,17.0,0,nyg_19.0,cin_17.0
2020,ten,45.0,ind,26.0,1,ten_45.0,ind_26.0
2020,cle,27.0,jax,25.0,0,cle_27.0,jax_25.0
2020,car,27.0,min,28.0,0,car_27.0,min_28.0
2020,ari,17.0,ne,20.0,0,ari_17.0,ne_20.0
2020,mia,20.0,nyj,3.0,1,mia_20.0,nyj_3.0
2020,no,31.0,den,3.0,0,no_31.0,den_3.0
2020,sf,23.0,la,20.0,1,sf_23.0,la_20.0
2020,kc,27.0,tb,24.0,0,kc_27.0,tb_24.0
2020,chi,25.0,gb,41.0,1,chi_25.0,gb_41.0
2020,sea,23.0,phi,17.0,0,sea_23.0,phi_17.0
2020,bal,14.0,pit,19.0,1,bal_14.0,pit_19.0
2020,no,21.0,atl,16.0,1,no_21.0,atl_16.0
2020,det,34.0,chi,30.0,1,det_34.0,chi_30.0
2020,ind,26.0,hou,20.0,1,ind_26.0,hou_20.0
2020,cin,7.0,mia,19.0,0,cin_7.0,mia_19.0
2020,jax,24.0,min,27.0,0,jax_24.0,min_27.0
2020,lv,31.0,nyj,28.0,0,lv_31.0,nyj_28.0
2020,cle,41.0,ten,35.0,0,cle_41.0,ten_35.0
2020,la,38.0,ari,28.0,1,la_38.0,ari_28.0
2020,nyg,17.0,sea,12.0,0,nyg_17.0,sea_12.0
2020,phi,16.0,gb,30.0,0,phi_16.0,gb_30.0
2020,ne,45.0,lac,0.0,0,ne_45.0,lac_0.0
2020,den,16.0,kc,22.0,1,den_16.0,kc_22.0
2020,was,23.0,pit,17.0,0,was_23.0,pit_17.0
2020,buf,34.0,sf,24.0,0,buf_34.0,sf_24.0
2020,dal,17.0,bal,34.0,0,dal_17.0,bal_34.0
2020,ne,3.0,la,24.0,0,ne_3.0,la_24.0
2020,den,32.0,car,27.0,0,den_32.0,car_27.0
2020,hou,7.0,chi,36.0,0,hou_7.0,chi_36.0
2020,dal,30.0,cin,7.0,0,dal_30.0,cin_7.0
2020,ten,31.0,jax,10.0,1,ten_31.0,jax_10.0
2020,kc,33.0,mia,27.0,0,kc_33.0,mia_27.0
2020,ari,26.0,nyg,7.0,0,ari_26.0,nyg_7.0
2020,min,14.0,tb,26.0,0,min_14.0,tb_26.0
2020,ind,44.0,lv,27.0,0,ind_44.0,lv_27.0
2020,nyj,3.0,sea,40.0,0,nyj_3.0,sea_40.0
2020,gb,31.0,det,24.0,1,gb_31.0,det_24.0
2020,atl,17.0,lac,20.0,0,atl_17.0,lac_20.0
2020,no,21.0,phi,24.0,0,no_21.0,phi_24.0
2020,was,23.0,sf,15.0,0,was_23.0,sf_15.0
2020,pit,15.0,buf,26.0,0,pit_15.0,buf_26.0
2020,bal,47.0,cle,42.0,1,bal_47.0,cle_42.0
2020,lac,30.0,lv,27.0,1,lac_30.0,lv_27.0
2020,buf,48.0,den,19.0,0,buf_48.0,den_19.0
2020,car,16.0,gb,24.0,0,car_16.0,gb_24.0
2020,tb,31.0,atl,27.0,1,tb_31.0,atl_27.0
2020,jax,14.0,bal,40.0,0,jax_14.0,bal_40.0
2020,sf,33.0,dal,41.0,0,sf_33.0,dal_41.0
2020,hou,20.0,ind,27.0,1,hou_20.0,ind_27.0
2020,ne,12.0,mia,22.0,1,ne_12.0,mia_22.0
2020,chi,33.0,min,27.0,1,chi_33.0,min_27.0
2020,det,25.0,ten,46.0,0,det_25.0,ten_46.0
2020,sea,20.0,was,15.0,0,sea_20.0,was_15.0
2020,phi,26.0,ari,33.0,0,phi_26.0,ari_33.0
2020,nyj,23.0,la,20.0,0,nyj_23.0,la_20.0
2020,kc,32.0,no,29.0,0,kc_32.0,no_29.0
2020,cle,20.0,nyg,6.0,0,cle_20.0,nyg_6.0
2020,pit,17.0,cin,27.0,1,pit_17.0,cin_27.0
2020,min,33.0,no,52.0,0,min_33.0,no_52.0
2020,tb,47.0,det,7.0,0,tb_47.0,det_7.0
2020,sf,20.0,ari,12.0,1,sf_20.0,ari_12.0
2020,mia,26.0,lv,25.0,0,mia_26.0,lv_25.0
2020,nyg,13.0,bal,27.0,0,nyg_13.0,bal_27.0
2020,cin,37.0,hou,31.0,0,cin_37.0,hou_31.0
2020,chi,41.0,jax,17.0,0,chi_41.0,jax_17.0
2020,atl,14.0,kc,17.0,0,atl_14.0,kc_17.0
2020,cle,16.0,nyj,23.0,0,cle_16.0,nyj_23.0
2020,ind,24.0,pit,28.0,0,ind_24.0,pit_28.0
2020,den,16.0,lac,19.0,1,den_16.0,lac_19.0
2020,car,20.0,was,13.0,0,car_20.0,was_13.0
2020,phi,17.0,dal,37.0,1,phi_17.0,dal_37.0
2020,la,9.0,sea,20.0,1,la_9.0,sea_20.0
2020,ten,14.0,gb,40.0,0,ten_14.0,gb_40.0
